1.21208, 1.98809, 2.5041
1.00809, 1.98809, 2.59296
0.797649, 1.98809, 2.66523
0.582107, 1.98809, 2.72045
0.362842, 1.98809, 2.75826
0.141255, 1.98809, 2.77844
-0.0812346, 1.98809, 2.78084
-0.303205, 1.98809, 2.76545
-0.523236, 1.98809, 2.73238
-0.73992, 1.98809, 2.68183
-0.951871, 1.98809, 2.61412
-1.15773, 1.98809, 2.52969
-1.35619, 1.98809, 2.42908
-1.54597, 1.98809, 2.31293
-1.72586, 1.98809, 2.18199
-1.89472, 1.98809, 2.03709
-2.05145, 1.98809, 1.87916
-2.19506, 1.98809, 1.70921
-2.32463, 1.98809, 1.52832
-2.43933, 1.98809, 1.33766
-2.53843, 1.98809, 1.13845
-2.62129, 1.98809, 0.931947
-2.68738, 1.98809, 0.719487
-2.73628, 1.98809, 0.502425
-2.76768, 1.98809, 0.282149
-2.78138, 1.98809, 0.0600683
-2.77728, 1.98809, -0.162397
-2.75542, 1.98809, -0.383823
-2.71594, 1.98809, -0.602794
-2.65908, 1.98809, -0.817909
-2.58521, 1.98809, -1.02779
-2.49481, 1.98809, -1.2311
-2.38844, 1.98809, -1.42654
-2.2668, 1.98809, -1.61284
-2.13067, 1.98809, -1.78884
-1.9809, 1.98809, -1.95339
-1.81846, 1.98809, -2.10544
-1.64439, 1.98809, -2.24403
-1.4598, 1.98809, -2.36826
-1.26587, 1.98809, -2.47735
-1.06384, 1.98809, -2.57059
-0.855013, 1.98809, -2.64738
-0.640714, 1.98809, -2.70724
-0.422317, 1.98809, -2.74979
-0.201218, 1.98809, -2.77474
0.021168, 1.98809, -2.78195
0.243418, 1.98809, -2.77136
0.464112, 1.98809, -2.74304
0.681836, 1.98809, -2.69718
0.8952, 1.98809, -2.63406
1.10284, 1.98809, -2.5541
1.30342, 1.98809, -2.4578
1.49566, 1.98809, -2.34577
1.67834, 1.98809, -2.21875
1.85029, 1.98809, -2.07753
2.01039, 1.98809, -1.92302
2.15764, 1.98809, -1.75621
2.29109, 1.98809, -1.57816
2.40988, 1.98809, -1.39002
2.51325, 1.98809, -1.19299
2.60055, 1.98809, -0.988333
2.67122, 1.98809, -0.77735
2.7248, 1.98809, -0.561395
2.76094, 1.98809, -0.341848
2.77943, 1.98809, -0.120115
2.2411, 1.85042, 0
2.23393, 1.85042, 0.179097
2.21247, 1.85042, 0.357047
2.17686, 1.85042, 0.532714
2.12733, 1.85042, 0.704974
2.06419, 1.85042, 0.872724
1.98784, 1.85042, 1.03489
1.89878, 1.85042, 1.19044
1.79757, 1.85042, 1.33837
1.68487, 1.85042, 1.47774
1.56139, 1.85042, 1.60766
1.42792, 1.85042, 1.7273
1.28531, 1.85042, 1.83589
1.13449, 1.85042, 1.93273
0.976406, 1.85042, 2.01721
0.812079, 1.85042, 2.08879
0.642556, 1.85042, 2.14701
0.468924, 1.85042, 2.19149
0.292292, 1.85042, 2.22195
0.11379, 1.85042, 2.23821
-0.0654395, 1.85042, 2.24014
-0.244251, 1.85042, 2.22775
-0.421499, 1.85042, 2.2011
-0.596052, 1.85042, 2.16038
-0.766791, 1.85042, 2.10584
-0.932626, 1.85042, 2.03782
-1.0925, 1.85042, 1.95677
-1.24538, 1.85042, 1.86321
-1.39029, 1.85042, 1.75773
-1.52631, 1.85042, 1.641
-1.65257, 1.85042, 1.51378
-1.76826, 1.85042, 1.37687
-1.87264, 1.85042, 1.23116
-1.96503, 1.85042, 1.07757
-2.04486, 1.85042, 0.917089
-2.11161, 1.85042, 0.750741
-2.16485, 1.85042, 0.579592
-2.20425, 1.85042, 0.404735
-2.22954, 1.85042, 0.227289
-2.24057, 1.85042, 0.0483888
-2.23728, 1.85042, -0.130821
-2.21967, 1.85042, -0.309193
-2.18786, 1.85042, -0.485588
-2.14205, 1.85042, -0.658877
-2.08255, 1.85042, -0.827951
-2.00972, 1.85042, -0.991729
-1.92404, 1.85042, -1.14916
-1.82605, 1.85042, -1.29925
-1.71638, 1.85042, -1.44102
-1.59574, 1.85042, -1.57358
-1.46488, 1.85042, -1.69607
-1.32466, 1.85042, -1.80771
-1.17596, 1.85042, -1.90778
-1.01974, 1.85042, -1.99566
-0.856992, 1.85042, -2.07077
-0.688766, 1.85042, -2.13263
-0.516135, 1.85042, -2.18085
-0.340202, 1.85042, -2.21512
-0.162094, 1.85042, -2.23523
0.0170521, 1.85042, -2.24103
0.196089, 1.85042, -2.2325
0.373871, 1.85042, -2.20969
0.549262, 1.85042, -2.17275
0.721139, 1.85042, -2.1219
0.888404, 1.85042, -2.05749
1.04999, 1.85042, -1.97991
1.20485, 1.85042, -1.88967
1.35201, 1.85042, -1.78734
1.49052, 1.85042, -1.67358
1.6195, 1.85042, -1.54911
1.73811, 1.85042, -1.41473
1.84561, 1.85042, -1.27131
1.94131, 1.85042, -1.11975
2.02458, 1.85042, -0.961032
2.09491, 1.85042, -0.796164
2.15183, 1.85042, -0.626204
2.19499, 1.85042, -0.452239
2.22411, 1.85042, -0.27538
2.23901, 1.85042, -0.0967603
1.75928, 1.56863, 0
1.75365, 1.56863, 0.140592
1.73681, 1.56863, 0.280285
1.70885, 1.56863, 0.418185
1.66997, 1.56863, 0.55341
1.6204, 1.56863, 0.685095
1.56047, 1.56863, 0.812397
1.49056, 1.56863, 0.934504
1.41111, 1.56863, 1.05063
1.32263, 1.56863, 1.16004
1.2257, 1.56863, 1.26203
1.12093, 1.56863, 1.35594
1.00898, 1.56863, 1.44118
0.890582, 1.56863, 1.51721
0.766486, 1.56863, 1.58353
0.637487, 1.56863, 1.63971
0.504411, 1.56863, 1.68542
0.368108, 1.56863, 1.72033
0.229451, 1.56863, 1.74425
0.089326, 1.56863, 1.75701
-0.0513705, 1.56863, 1.75853
-0.191738, 1.56863, 1.7488
-0.33088, 1.56863, 1.72788
-0.467905, 1.56863, 1.69591
-0.601937, 1.56863, 1.6531
-0.732118, 1.56863, 1.59971
-0.857617, 1.56863, 1.53608
-0.977629, 1.56863, 1.46263
-1.09139, 1.56863, 1.37983
-1.19817, 1.56863, 1.2882
-1.29728, 1.56863, 1.18833
-1.3881, 1.56863, 1.08085
-1.47003, 1.56863, 0.966468
-1.54257, 1.56863, 0.8459
-1.60523, 1.56863, 0.719921
-1.65763, 1.56863, 0.589337
-1.69942, 1.56863, 0.454984
-1.73035, 1.56863, 0.31772
-1.75021, 1.56863, 0.178423
-1.75887, 1.56863, 0.0379855
-1.75628, 1.56863, -0.102695
-1.74245, 1.56863, -0.242719
-1.71748, 1.56863, -0.38119
-1.68153, 1.56863, -0.517223
-1.63482, 1.56863, -0.649947
-1.57765, 1.56863, -0.778514
-1.51039, 1.56863, -0.902101
-1.43346, 1.56863, -1.01992
-1.34737, 1.56863, -1.13121
-1.25266, 1.56863, -1.23527
-1.14994, 1.56863, -1.33142
-1.03986, 1.56863, -1.41906
-0.923134, 1.56863, -1.49762
-0.8005, 1.56863, -1.56661
-0.672745, 1.56863, -1.62557
-0.540687, 1.56863, -1.67413
-0.40517, 1.56863, -1.71198
-0.267061, 1.56863, -1.73889
-0.127245, 1.56863, -1.75467
0.013386, 1.56863, -1.75923
0.153931, 1.56863, -1.75253
0.293491, 1.56863, -1.73462
0.431175, 1.56863, -1.70562
0.5661, 1.56863, -1.66571
0.697404, 1.56863, -1.61514
0.824246, 1.56863, -1.55424
0.945817, 1.56863, -1.4834
1.06134, 1.56863, -1.40307
1.17007, 1.56863, -1.31377
1.27132, 1.56863, -1.21606
1.36443, 1.56863, -1.11058
1.44882, 1.56863, -0.997987
1.52394, 1.56863, -0.879013
1.58931, 1.56863, -0.754417
1.64452, 1.56863, -0.624995
1.6892, 1.56863, -0.491575
1.72309, 1.56863, -0.355011
1.74594, 1.56863, -0.216175
1.75764, 1.56863, -0.0759576
1.3741, 1.16466, 0
1.3697, 1.16466, 0.10981
1.35654, 1.16466, 0.218919
1.33471, 1.16466, 0.326626
1.30434, 1.16466, 0.432245
1.26563, 1.16466, 0.535098
1.21882, 1.16466, 0.634529
1.16421, 1.16466, 0.729901
1.10216, 1.16466, 0.820604
1.03305, 1.16466, 0.906058
0.957342, 1.16466, 0.985716
0.875507, 1.16466, 1.05907
0.788072, 1.16466, 1.12565
0.695595, 1.16466, 1.18503
0.598669, 1.16466, 1.23682
0.497914, 1.16466, 1.28071
0.393974, 1.16466, 1.31641
0.287514, 1.16466, 1.34368
0.179214, 1.16466, 1.36236
0.0697687, 1.16466, 1.37232
-0.0401233, 1.16466, 1.37351
-0.149759, 1.16466, 1.36591
-0.258436, 1.16466, 1.34957
-0.36546, 1.16466, 1.3246
-0.470147, 1.16466, 1.29116
-0.571826, 1.16466, 1.24946
-0.669848, 1.16466, 1.19977
-0.763584, 1.16466, 1.1424
-0.852437, 1.16466, 1.07773
-0.935836, 1.16466, 1.00616
-1.01325, 1.16466, 0.928151
-1.08418, 1.16466, 0.844209
-1.14818, 1.16466, 0.754867
-1.20483, 1.16466, 0.660697
-1.25378, 1.16466, 0.5623
-1.2947, 1.16466, 0.460306
-1.32735, 1.16466, 0.355368
-1.3515, 1.16466, 0.248157
-1.36701, 1.16466, 0.139359
-1.37378, 1.16466, 0.0296689
-1.37175, 1.16466, -0.0802108
-1.36096, 1.16466, -0.189577
-1.34145, 1.16466, -0.297731
-1.31337, 1.16466, -0.403981
-1.27688, 1.16466, -0.507646
-1.23223, 1.16466, -0.608064
-1.1797, 1.16466, -0.704593
-1.11962, 1.16466, -0.796615
-1.05238, 1.16466, -0.883541
-0.978403, 1.16466, -0.964815
-0.89817, 1.16466, -1.03992
-0.812193, 1.16466, -1.10837
-0.721021, 1.16466, -1.16973
-0.625236, 1.16466, -1.22361
-0.525452, 1.16466, -1.26966
-0.422307, 1.16466, -1.30759
-0.316461, 1.16466, -1.33716
-0.20859, 1.16466, -1.35817
-0.0993853, 1.16466, -1.3705
0.0104553, 1.16466, -1.37406
0.120229, 1.16466, -1.36883
0.229234, 1.16466, -1.35484
0.336772, 1.16466, -1.33219
0.442156, 1.16466, -1.30101
0.544712, 1.16466, -1.26152
0.643784, 1.16466, -1.21395
0.738737, 1.16466, -1.15862
0.828965, 1.16466, -1.09588
0.913891, 1.16466, -1.02613
0.992971, 1.16466, -0.949815
1.0657, 1.16466, -0.867424
1.13161, 1.16466, -0.779485
1.19028, 1.16466, -0.68656
1.24134, 1.16466, -0.589243
1.28446, 1.16466, -0.488157
1.31936, 1.16466, -0.383948
1.34583, 1.16466, -0.277284
1.36368, 1.16466, -0.168845
1.37281, 1.16466, -0.0593272
1.11556, 0.669976, 0
1.11199, 0.669976, 0.0891493
1.10131, 0.669976, 0.177728
1.08358, 0.669976, 0.26517
1.05892, 0.669976, 0.350916
1.02749, 0.669976, 0.434418
0.989492, 0.669976, 0.51514
0.94516, 0.669976, 0.592568
0.894782, 0.669976, 0.666205
0.838681, 0.669976, 0.73558
0.777215, 0.669976, 0.80025
0.710777, 0.669976, 0.859802
0.639793, 0.669976, 0.913854
0.564717, 0.669976, 0.96206
0.486028, 0.669976, 1.00411
0.40423, 0.669976, 1.03974
0.319847, 0.669976, 1.06872
0.233417, 0.669976, 1.09086
0.145495, 0.669976, 1.10603
0.0566415, 0.669976, 1.11412
-0.032574, 0.669976, 1.11508
-0.121581, 0.669976, 1.10891
-0.209811, 0.669976, 1.09565
-0.296698, 0.669976, 1.07538
-0.381687, 0.669976, 1.04823
